start,end,text
2023280,2028360," Steamlink, which was really weird and surprising to me."
2028360,2033080," Nvidia has announced that it will be ending its Shield TV game stream feature in February"
2033080,2034280," 2023."
2034280,2039040," In response, users have expressed frustration and disappointment with some arguing that"
2039040,2045320," the Steamlink app recommended by Nvidia as an alternative is just not as good."
2045320,2049560," For example, some users have reported that Steamlink has lower quality video, less responsive"
2049560,2052760," controls or slower speeds compared to game stream."
2052760,2056400," Others have complained that the apps interface or the need to purchase a separate device"
2056400,2057400," to use it."
2057400,2061600," Now, separate device, I mean, you already needed an Nvidia Android device to use game"
2061600,2062600," stream."
2062600,2065920," So I don't know if I really buy that one because you can install Steamlink on a Shield."
2065920,2069680," To be fair, I think it's a separate device compared to what oh, I see."
2069680,2070680," Yeah."
2070680,2071680," Yeah."
2071680,2072840," So I don't agree with that."
2072840,2082080," However, I do think that Nvidia's investment into game stream was a real one and a good"
2082080,2083080," one."
2083080,2084080," It was a good product."
2084080,2088200," And it was one that I personally was very enthusiastic about."
2088200,2091280," And I've used Steamlink and they're right."
2091280,2093040," It's not as good."
2093040,2095280," It just I want Steamlink to be great."
2095280,2096280," Yeah."
2096280,2097280," But it's just not there."
2097280,2100800," There are alternative options like Moonlight."
2100800,2102040," That's dependent on game stream."
2102040,2103040," Oh, is it really?"
2103040,2104640," I thought it just used the encoder."
2104640,2107960," I didn't think it actually piggybacked on game stream."
2107960,2113040," I'm not a hundred percent certain in my completely independent of writing this article research."
2113040,2115280," I heard that it's dependent on game stream."
2115280,2117000," Oh, that sucks."
2117000,2121360," Right now, due to the power issues we're having, we don't actually have chat."
2121360,2123640," These local laptops do not have internet at all."
2123640,2124640," Yeah."
2124640,2125640," So we're working on that."
2125640,2127480," But for now, we got nothing."
2127480,2130720," So I can't I can't look into any of this and I can't see what you guys are saying."
2130720,2135320," But some have suggested using Sunshine, which is a game stream host for Moonlight as an"
2135320,2136320," alternative."
2136320,2137320," Do you have a simple?"
2137320,2138840," Do I have a sim tool?"
2138840,2139840," I do."
2139840,2140840," I know."
2140840,2145040," We should have at least three hours."
2145040,2146040," Three hours."
2146040,2147040," Let's go."
2147040,2150040," There's a Jackery plugged into the UPS."
2150040,2152240," There's a Jackery plugged into the UPS."
2152240,2153840," Jackery is a 20 amp plug."
2153840,2155120," Because it has a 20 amp plug."
2155120,2156120," Of course it does."
2156120,2157120," Shout out."
2157120,2161160," They didn't sponsor the WAN show today, but they might as well have shout out Jackery"
2161160,2165960," for like sending us a new Jackery every time we do any kind of work with them."
2165960,2171760," So we just have this pile of Jackeries that we keep charged in the event of an emergency."
2171760,2172760," With good reason."
2172760,2174240," And are now using, which is amazing."
2174240,2175240," Oh, you can use your phone."
2175240,2176240," Yeah, my phone has internet."
2176240,2177240," So perfect."
2177240,2179840," I'm keeping it away from the cables because there's crazy feedback that comes through,"
2179840,2180840," but whatever."
2180840,2181840," Cool."
2181840,2186320," Because Moonlight uses Nvidia game streams, Nvidia's game stream protocol."
2186320,2189920," It is unclear if it will still work after the mid-fenurial late."
2189920,2191000," So it might work."
2191000,2192000," Might."
2192000,2193000," But maybe not forever."
2193000,2194600," Or it might just not."
2194600,2195600," God."
2195600,2196960," We have no idea."
2196960,2198920," A petition, this isn't going to work."
2198920,2203120," A petition on change.org has been created to try to reverse the decision to shut down"
2203120,2205240," game stream."
2205240,2208920," The petition itself isn't going to work at all."
2208920,2210960," Maybe pressure in general towards Nvidia."
2210960,2211960," Yeah."
2211960,2212960," We'll do something."
2212960,2217160," But no one has cared about petitions since like the internet started."
2217160,2218160," Yeah."
2218160,2219160," So it's just a thing."
2219160,2220160," Yeah."
2220160,2221800," Which is unfortunate to be clear."
2221800,2223440," We're not saying it should be that way."
2223440,2224440," No."
2224440,2227160," It seems to have any kind of effect."
2227160,2232840," If you really want to get a company's attention, I would say that a hundred tweets to their"
2232840,2239000," corporate handle is going to be a hundred times more effective than 10,000 signatures"
2239000,2240640," on a change.org petition."
2240640,2243920," Especially if you get a bunch of people to do it at a very similar time."
2243920,2244920," Yeah."
2244920,2246440," So you can get it to trend or something like that."
2246440,2251080," Or and add a time over an extended period of time."
2251080,2252080," Yeah."
2252080,2259040," So because the thing is you can't rely on just the low level customer interaction layer."
2259040,2264000," It has to make it pass them into middle management, into upper management."
2264000,2269720," And an upper manager has to hear it from multiple sources before they will even begin"
2269720,2270720," to consider it."
2270720,2274440," And it has to still be going because if it starts and then it dies off before it hits"
2274440,2278320," that level, the person at that level is just going to go, look, it's already over."
2278320,2279320," Yes."
2279320,2280320," It's fine."
2280320,2281320," Problem solved."
2281320,2284600," So if you are upset, you have to make noise."
2284600,2286880," You have to continue to make noise."
2286880,2288440," And then you have to not stop making noise."
2288440,2290920," And you have to hope a lot of other people are doing the same thing."
2290920,2291920," Yeah."
2291920,2292960," If you're by yourself, it's not going to accomplish much."
2292960,2298640," I mean, I, man, I see this in a number of different ways."
2298640,2301120," I haven't touched GameStream in a long time."
2301120,2304920," I was just going to say I have three shields in my house and I haven't touched it."
2304920,2309960," As much as this sucks, it might ultimately be what Nvidia needs to do."
2309960,2313200," As much as we just told everyone how to complain about this properly."
2313200,2318760," If not enough people are using it and if it's not really a driver for people to purchase"
2318760,2322840," their products, et cetera, and it's this huge cost sink like companies or companies."
2322840,2323840," Yeah."
2323840,2325400," And Nvidia is definitely a company."
2325400,2326740," Oh, heck yeah."
2326740,2331480," So like if it's, there are some cost sinks that companies will keep around, cough, cough"
2331480,2332480," the forum."
2332480,2335880," That doesn't cost that much."
2335880,2341440," Not really, it's not a huge cost sink, but it definitely loses money."
2341440,2345720," Yeah, not a time, but it's negative."
2345720,2348080," But like you can't do that with everything."
2348080,2353360," GameStream is probably a relatively complicated thing to keep updated and working with everything"
2353360,2355560," all the time and performance and whatnot."
2355560,2360560," So like I'm not happy this is going away."
2360560,2364640," And I'm sure that the people who like started the Change.org petition and the people that"
2364640,2370640," are really angry about this are people who have heavily integrated this into their setups."
2370640,2372120," And that sucks."
2372120,2373120," Yeah."
2373120,2374120," That's the thing."
2374120,2376640," That's what Apple is so good at."
2376640,2382360," They don't always have the best product, but damn it, that sucky product in their walled"
2382360,2387280," garden with their stupid limitations is going to still exist in five years."
2387280,2388280," Yep."
2388280,2389280," Not always."
2389280,2392520," I mean, their, their servers went away."
2392520,2393920," What else could I point at as?"
2393920,2400800," I mean, their professional desktops effectively went away, then came back from one generation"
2400800,2403400," and seemed to have gone away again."
2403400,2404720," They're not perfect."
2404720,2409080," But if you buy an iPhone, you can expect continuity."
2409080,2414520," You can expect that software for iPhone will still be an option on newer hardware that,"
2414520,2420200," I mean, 3D touch, you know, buy in large works the same way that the old one did, but"
2420200,2421640," more better."
2421640,2428800," Like that's something that just plain sucks on the, the, the, the PC, Android, more wild"
2428800,2431000," west open side of things."
2431000,2436320," Like, I, okay, we did a video right before the WAN show on this wireless GPU."
2436320,2437320," Okay."
2437320,2442000," There was a four 60 that had five antennas hanging off of it."
2442000,2443000," GTX 460."
2443000,2445560," I'll got all these antennas hanging off of it."
2445560,2449880," Has this receiver dongle that comes with it that has an HDMI out that goes into any"
2449880,2455200," HD display and it was meant to be an all in one solution for wireless display."
2455200,2456200," Okay."
2456200,2457640," Super cool product."
2457640,2462600," But if you buy into that, literally design your home theater set up around it thinking,"
2462600,2467600," I'm definitely going to have an upgrade path for this over the next few years."
2467600,2471360," I'm going to integrate this into my life."
2471360,2474480," You're an idiot because it's not going to happen to be fair."
2474480,2475480," It's in video."
2475480,2478640," I don't think in videos killed a lot of their projects."
2478640,2479640," I can't think of it."
2479640,2480640," Sorry."
2480640,2485280," Yeah, but the whole world physics."
2485280,2486760," Physics was around for a long time."
2486760,2487760," Yeah."
2487760,2491240," And is technically still around, but not in the form that was promised to us in the"
2491240,2498280," days and, and in the wake of the Nvidia acquisition, Nvidia abandoned, where's things?"
2498280,2499520," They do."
2499520,2500520," They do."
2500520,2504440," I guess, I guess my brain just keeps comparing it to Google and it's like, no, not really."
2504440,2506240," But yeah, those are, those are a few examples."
2506240,2507240," Yeah."
2507240,2508240," It's a little bit more affordable."
2508240,2509240," Okay."
2509240,2510800," Handheld, handheld gaming consoles."
2510800,2512200," What happened to those?"
2512200,2513200," One done."
2513200,2514200," Boom."
2514200,2515200," See you later."
2515200,2516200," Now Nvidia kills stuff."
2516200,2517200," Let's not kid ourselves."
2517200,2518200," Fair enough."
2518200,2519200," Fair enough."
2519200,2521520," And so, and so that really sucks."
2521520,2526000," And that's one of the reasons that smart home has, has smart home technology has been"
2526000,2528080," such a, a struggle of, right?"
2528080,2532320," Because there's no ecosystem that you can buy into and just hope for continuity."
2532320,2535600," Well, you can buy into it and hope, but you're, but it's not going to come true."
2535600,2540160," And so our discussion question here is, to what extent does the removal of something"
2540160,2544800," like GameStream represent a broken promise to customers of the Nvidia Shield?"
2544800,2549400," We can use way back machine at this point to go look at the marketing of the Shield,"
2549400,2557720," look at how prominently Nvidia featured this particular capability of the product in their"
2557720,2564800," marketing and say, hey, this is tantamount to outright false advertising at this point."
2564800,2567520," And this is something that is happening more and more."
2567520,2568520," Absolutely."
2568520,2572400," Like a perfect example is what Google's done with their home, with their hub products and"
2572400,2578120," their, their Nest Home products, where that lawsuit from Sonos affected their ability"
2578120,2584480," to set up the product to such an extent that it is extremely user unfriendly now."
2584480,2592520," I mean, you, you, I'm sorry, but there has to be legislation put in place that says if"
2592520,2599640," you advertise a fucking feature, you don't get to take it away with an update."
2599640,2603760," You can't update your product to make it worse."
2603760,2604760," My steam deck doesn't work."
2604760,2609720," So I can't swear, but it's like, it's the power zone is fine."
2609720,2611840," It's, it's, it's, it's like the games recently as well, right?"
2611840,2615240," We talked about these games, especially VR games."
2615240,2618560," There was a few of them that didn't sell super well."
2618560,2622680," So they just completely offline to all their servers, but they're online only games and"
2622680,2624080," people bought them."
2624080,2626560," I don't even care if one person bought it."
2626560,2627560," Yeah."
2627560,2628560," You advertise this game."
2628560,2631000," You shouldn't be able to shut down the servers like one year later."
2631000,2632000," That's crazy."
2632000,2633000," Yeah."
2633000,2634000," That's ridiculous."
2634000,2637160," Or you should have to, as we've said so many times, you should have to release the server"
2637160,2638160," side code."
2638160,2639160," Yeah."
2639160,2642600," And if nobody picks it up, all right, so be it."
2642600,2643600," Yeah."
2643600,2644600," So be it."
2644600,2648480," But if you advertise the feature, then I think there needs to be legislation in place."
2648480,2649480," The button's not working."
2649480,2656440," I found out that in good faith, you have to provide the community."
2656440,2660880," You have to give stewardship over to someone so that it can be maintained."
2660880,2661880," Yeah."
2661880,2667760," And I think when it comes to software, there's a vibrant enough open source community that"
2667760,2670880," someone would take this and run with it."
2670880,2676240," I don't know if they're going to run with it as well as the, the subcom guys, but yeah,"
2676240,2682600," there is still, there are communities outside of the just honestly fairly stunningly awesome"
2682600,2683920," Supreme Commander community."
2683920,2688040," There are communities outside of that that are running old games that have become open"
2688040,2689880," source or shareware in some way."
2689880,2692680," And it's, is pretty cool."
2692680,2693920," We have one more."
2693920,2695400," Whoa."
2695400,2696400," Is that intentional?"
2696400,2699520," Oh, I think they're using jakeries to restore."
2699520,2701360," Wait, no, is this is the power?"
2701360,2702360," On?"
2702360,2703360," No."
2703360,2704360," No, okay."
2704360,2705360," The emergency lights are."
2705360,2706360," All right, we've got this."
2706360,2707360," Can we turn this back on?"
2707360,2708360," Yeah."
2708360,2709360," It might be all right."
2709360,2710360," Cool."
2710360,2711360," It's that right there."
2711360,2731360," Is someone from float plane trying to figure out getting access to these files to kind of"
2731360,2732360," stitch everything?"
2732360,2737360," Yeah, AJ, you are an absolute French Canadian champion."
2737360,2740080," I'm sorry I had to qualify."
2740080,2743840," I'm fairly, I'm fairly certain he's got the first one coming down already."
2743840,2744840," All right."
2744840,2746040," I don't know."
2746040,2749560," I don't think he's even heard at this point that we need the second one."
2749560,2751680," If you're watching this, AJ, I'm sorry, but it's true."
2751680,2754360," All right, we're going to do our third."
2754360,2755360," Let me."
2755360,2757560," Maybe written by AI topic."
2757560,2763800," Technical recognition was used to bar a lawyer, pun intended, from entering a venue."
2763800,2768200," And this maybe doesn't sound like that big of a deal, but it's a big deal."
2768200,2773800," A mother accompanying her daughter's Girl Scout troop to a Rauquette show at Radio City"
2773800,2780440," Music Hall in Manhattan over the Thanksgiving weekend was denied entry after facial recognition"
2780440,2783040," software allegedly identified her."
2783040,2788840," So this is before submitting any kind of identification or ticket or anything."
2788840,2792960," Kelly Conlon, imagine doing this to a lawyer on purpose."
2792960,2798320," Anyway, Kelly Conlon, the woman in question works as a lawyer for a firm that is involved"
2798320,2806400," in a personal injury claim against MSG entertainment, the group that owns the venue."
2806400,2812560," She does not, however, practice in New York and is not involved in the particular case."
2812560,2819040," So Conlon claims she was approached by security and asked to produce identification after"
2819040,2822920," passing through the metal detectors into the main lobby."
2822920,2828560," A sign in the lobby does state that facial recognition technology is in use for the safety"
2828560,2831360," of guests and employees."
2831360,2833360," Interesting."
2833360,2840120," MSG entertainment claims, they have a policy that precludes attorneys pursuing active litigation"
2840120,2845080," against the company from attending events at our venues until that litigation has been"
2845080,2848080," resolved."
2848080,2850080," Brutal."
2850080,2852440," Absolutely brutal."
2852440,2856480," The heck timeline are we on Luke?"
2856480,2863080," Imagine going into, I don't even know if these exist, imagine going into an anchor, one random"
2863080,2868760," person who's never even heard of this story that works at one of the companies here walking"
2868760,2873520," into an anchor store and being told to leave because they know that they're employed by"
2873520,2875360," the parent company of this company."
2875360,2878280," That has some kind of ongoing dispute."
2878280,2879280," Like this can of worms."
2879280,2881640," It doesn't even have to be a dispute, right?"
2881640,2885880," This can of worms is wild."
2885880,2893840," Imagine any Sonos employee was to try to use a Google service if they bought a Google"
2893840,2899520," home and went to set it up and it used AI voice recognition to say, \"Hey, we couldn't"
2899520,2903760," help noticing that you're such and such from Google's hardware division."
2903760,2905760," Why don't you go F yourself?\""
2905760,2908800," And yeah, that's pretty much it."
2908800,2910960," See you later."
2910960,2913400," Absolutely wild."
2913400,2917720," Yeah, that's crazy."
2917720,2919800," Absolutely crazy."
2919800,2920800," Discussion question."
2920800,2924840," What are your feelings about facial recognition being used to bar people from events based"
2924840,2929920," on scraped data sets like this?"
2929920,2930920," When is it appropriate?"
2930920,2931920," When is it not?"
2931920,2934440," Where's the line?"
2934440,2935680," This is bad."
2935680,2936680," Wow."
2936680,2938280," I don't know."
2938280,2939440," I'm hot spotted."
2939440,2940920," Oh, okay."
2940920,2942320," I can check though."
2942320,2943320," I'll check."
2943320,2945680," James, you want me to ride home?"
2945680,2949840," I mean, that was the plan."
2949840,2952440," I'm taking him for a ride in my new car."
2952440,2953440," Yeah."
2953440,2954440," Have you told anyone yet?"
2954440,2956080," I haven't really talked about it yet."
2956080,2958280," I think that's the first public announcement."
2958280,2960280," That's the first public acknowledgement."
2960280,2965360," I don't know about appropriate, but one thing I'm going to throw out there is I think"
2965360,2968160," this might become a big thing for political events."
2968160,2969160," Yeah."
2969160,2970160," Oh, wow."
2970160,2975680," Because if you can keep protesters out by knowing what their affiliations are based on"
2975680,2979680," facial recognition, pairing that with public information."
2979680,2982520," Like Twitter accounts or whatever else."
2982520,2983520," Yeah."
2983520,2985480," And figuring out if you want to let people in."
2985480,2987880," I think that's absolutely going to be a thing."
2987880,2993240," I'm not going to take a stance on how I feel about the appropriateness of that."
2993240,2995200," I just see that happening."
2995200,3003880," I see this coming down to a Supreme Court tier, like First Amendment kind of thing in"
3003880,3005160," the US."
3005160,3009640," And then I suspect Canada is going to pull their usual thing where we basically just"
3009640,3011640," copy with the US."
3011640,3013240," Yeah, do whatever the US does."
3013240,3014240," Yeah."
3014240,3019800," We're a super cool independent country and we advance directly in step with the US."
3019800,3022240," Sometimes we ignore what they do, which is good."
3022240,3024440," Other times we ignore what they do and it's not as good."
3024440,3025440," Yeah."
3025440,3028880," Anywho, the point is that this is, I think this is headed for the Supreme Court because"
3028880,3037480," I think ultimately there's going to be like a personal rights argument from both sides."
3037480,3042280," On the one hand, discriminating against someone based on their profession or their place of"
3042280,3045240," work seems like pretty open shut."
3045240,3051440," But on the other hand, to tell a venue that they are, that they do not have the right to"
3051440,3058440," refuse service to an individual customer on their own bloody property is also seems pretty"
3058440,3059640," open and shut."
3059640,3060640," Right?"
3060640,3061640," It's weird."
3061640,3062640," There's a strong argument."
3062640,3063640," It's weird."
3063640,3064640," Both ways."
3064640,3065640," Strong arguments."
3065640,3070360," Stuff coming out right now that the law is so far behind."
3070360,3071360," Yes."
3071360,3076000," And it doesn't help that half of the legislators in the Western world are set to generians as"
3076000,3077000," far as I can tell."
3077000,3078760," No idea what's going on."
3078760,3081000," No idea what's going on."
3081000,3085040," And even the younger ones, quite frankly, could stand to be a little more tech savvy based"
3085040,3087640," on a lot of the C-SPAN that I've seen."
3087640,3088640," Yep."
3088640,3089640," Yep."
3089640,3090640," Okay."
3090640,3092640," So at least one."
3092640,3094200," Jake has apparently joined the show."
3094200,3095880," Oh no, he's not sitting in the producer cam."
3095880,3096880," So we missed him."
3096880,3097880," Lean to the right, Jake."
3097880,3101240," I think my purple look."
3101240,3105280," Apparently he's hearing case the power goes out again."
3105280,3107080," Things have gotten a little hairy this evening."
3107080,3110320," It's been a fun night."
3110320,3111800," My roof caved in."
3111800,3113200," That's a fun thing."
3113200,3114200," Okay."
3114200,3119320," Minutes after leaving my apartment to come to work, I got a call for my girlfriend saying"
3119320,3125240," that part of the ceiling had ripped through and it was raining in one of the bathrooms."
3125240,3130600," We thought it was a leak that we had previously found in the house that was caused by the"
3130600,3131600," AC."
3131600,3132600," It wasn't that."
3132600,3137520," It was the roof of the apartment building was leaking into the attic and then ripped through"
3137520,3138520," our ceiling."
3138520,3139520," So that was cool."
3139520,3142840," I haven't been able to go help with that, but she's been doing a great job of getting"
3142840,3143840," care of that."
3143840,3149280," Luke had to co-host a video with me before the show today reacting to our worst videos."
3149280,3150280," Okay."
3150280,3156320," For real, talking from the heart here."
3156320,3159560," I have to commend your professionalism."
3159560,3164400," He showed up looking like an actual storm cloud."
3164400,3169760," Like Jossett, teeth clenched, pissed."
3169760,3176240," We turned on the camera and he's like, \"Ha ha, this video's terrible.\""
3176240,3177840," Classic Luke."
3177840,3181760," It helps that they were actually pretty terrible."
3181760,3185840," We've made some stickers over the years."
3185840,3189480," There's one that I had completely forgotten about."
3189480,3191640," I actually have no memory of it at all."
3191640,3192640," Hosted by Luke."
3192640,3197880," Hosted like clearly it's something that I did and it's bad."
3197880,3199320," It's really bad."
3199320,3200320," Wow."
3200320,3201320," Yeah."
3201320,3205200," There's also a couple in there that I expected to see the Blackberry one."
3205200,3208840," I did the second I heard the premise of the video, I was like, \"Blackberry video."
3208840,3210680," Blackberry video is going to be in there.\""
3210680,3211680," It's awful."
3211680,3212680," Oh yeah, it's terrible."
3212680,3214400," But yeah, that'll be a fun video."
3214400,3217200," I have done some stuff."
3217200,3223160," I didn't feel like as a mid-20-something that my sense of humor was probably going to"
3223160,3224800," change."
3224800,3227560," I felt like what I was doing and thought was funny then."
3227560,3230480," I would probably still think is funny in 10 years."
3230480,3231880," It's not funny."
3231880,3232880," We laughed at it."
3232880,3233880," We did laugh."
3233880,3235880," What was that one?"
3235880,3240160," That WD video was so funny."
3240160,3241440," It was not funny."
3241440,3242440," It was cringe."
3242440,3243600," Yeah, I guess so."
3243600,3249400," It was cringe so hard that it goes all the way around back to funny."
3249400,3250960," There's a couple of comments about my birds."
3250960,3251960," The birds are fine."
3251960,3255240," My girlfriend got the birds back into cages."
3255240,3256240," They're covered."
3256240,3257640," Everything's fine."
3257640,3259800," We did not include the hide your porn one."
3259800,3261880," I don't even think that video was that bad."
3261880,3263040," I think that video did okay."
3263040,3264040," It might be cringy."
3264040,3265640," The humor is probably terrible."
3265640,3266640," Oh."
3266640,3268400," That is anything we've ever done."
3268400,3271560," I think performance-wise I think it did fine."
3271560,3279920," I'll always remember the script review meeting for that because Luke wrote some cringy."
3279920,3289480," It was his idea to have basically a lot of the shots be suggestive."
3289480,3292800," I think that you thought, do you remember this?"
3292800,3295520," I'm not with full clarity."
3295520,3301320," I think that you thought I was going to come in and tone it down and then I amped it up"
3301320,3305400," to the point where even you were kind of like, \"Oh, this is pretty bad.\""
3305400,3308920," It honestly sounds about right."
3308920,3309920," Yeah."
3309920,3312160," 2.2 million views on that."
3312160,3314200," That's pretty good from seven years ago."
3314200,3315480," There's some real tech tips in there."
3315480,3319240," I don't know how relevant most of them are now that incognito mode and just everything"
3319240,3322560," being shockingly easily accessible is the thing."
3322560,3325440," Yeah, I guess it would help it hide from your parents to a certain degree."
3325440,3327200," But incognito mode isn't really enough."
3327200,3331720," I'm pretty sure TrueCrypt was in there, which isn't really a thing anymore."
3331720,3333640," It's definitely a little dated."
3333640,3336040," Something like it probably useful still."
3336040,3337040," Okay."
3337040,3338040," Back to it though."
3338040,3343600," We just did three core topics, UFI and Vidya facial recognition."
3343600,3346120," Some amount, I haven't told them how many."
3346120,3347480," It could be all of them."
3347480,3348480," It could be one."
3348480,3349600," It could be two."
3349600,3354480," Some amount of them were written, massaged slightly so that it fits our format a little"
3354480,3362960," bit better, but written with some minor edits by chat GPT."
3362960,3364880," You need to try to identify which ones."
3364880,3370000," I also, because I think this is important and interesting, want to know why you think"
3370000,3372640," this for each one."
3372640,3374280," Man."
3374280,3378240," The fact that it's this tough is very interesting."
3378240,3381600," Okay, but the fact that a human went through and massaged it."
3381600,3382600," That is true."
3382600,3383600," That is true."
3383600,3384600," Makes it really tough."
3384600,3387920," I don't know how much of that was done because it wasn't me."
3387920,3390560," James prepared this."
3390560,3395160," I do know that he said like many of these are like full sentences."
3395160,3399560," Like he mostly shaped it instead of changed it, if that makes sense."
3399560,3400560," That's my understanding."
3400560,3404240," It's been a bit, a lot has happened since I talked to Dr. James."
3404240,3407240," I think the UFI one was written by chat GPT."
3407240,3418200," Okay."
3418200,3421920," That's the only one that I think for sure was written by chat GPT."
3421920,3424880," So you get one point."
3424880,3427160," You get, okay, no, you get two points."
3427160,3428160," Hold on, hold on."
3428160,3433080," Okay, he hasn't explained the point, so I think I can still clarify further."
3433080,3437400," I think that the Nvidia one was written by a human."
3437400,3438880," Okay."
3438880,3442600," I am not sure about the facial recognition one."
3442600,3446800," I don't know how to give you points anymore."
3446800,3447960," You got one right."
3447960,3448960," Okay."
3448960,3454120," You got one wrong and you got one maybe, I guess the answer to the facial recognition"
3454120,3458400," one, the facial recognition one was written by a human."
3458400,3460760," Both of the other two are chat GPT."
3460760,3461760," Shoot."
3461760,3462760," Wow."
3462760,3463760," Wow."
3463760,3464760," Yeah."
3464760,3465760," Yeah."
3465760,3466760," Wow."
3466760,3467760," Yeah."
3467760,3468760," Wow."
3468760,3472680," Pretty crazy, eh?"
3472680,3474240," Yeah."
3474240,3480320," So we've talked about this privately and I don't have this prepared, but someone made,"
3480320,3483840," I wish, I wonder if I can bring it up."
3483840,3489440," Here, I mean, just so that you guys can see what the notes look like for these because"
3489440,3494760," that might not be something that will translate perfectly for you."
3494760,3500440," Here's the UFI topic, which the reason that I thought that it was chat GPT was because"
3500440,3506360," it was far less editorialized than some of our writers tend to."
3506360,3511040," There's also things like in a blog post address to UFI security customers and partners, but"
3511040,3513120," but anchor all of its properly capitalized."
3513120,3514120," Yeah."
3514120,3517600," There's a few things that can make it slightly."
3517600,3525080," This one though, the fact that it like really talked about, you know, what's going on around"
3525080,3526080," this."
3526080,3527240," So I will add some context."
3527240,3528240," Yeah."
3528240,3531680," It wasn't done and some people on the stream will know this and I think you'll know this."
3531680,3536480," It wasn't done by just saying like, Hey, summarize this link because it can't do that."
3536480,3537800," It can't crawl the web."
3537800,3540320," So information was given to it."
3540320,3542600," Talking points were given to it."
3542600,3545200," And then it turned them into whatever."
3545200,3546200," Still."
3546200,3547200," So we gave it notes."
3547200,3548200," Yeah."
3548200,3553440," One of them, James gave it, I think it was like five or six links."
3553440,3558000," It gave it the links and like a five word blurb for each link."
3558000,3561600," That was the Nvidia one actually."
3561600,3562600," I wonder if I have a screenshot."
3562600,3564520," I don't know if I'd be able to find it."
3564520,3565520," It's in my team."
3565520,3570040," So I wouldn't be able to show it very effectively on stream, but just very little information,"
3570040,3574680," but from information that is naturally in the URL of something that isn't obfuscated and"
3574680,3580240," the little tiny like three to five word little snippet of each post, it wrote this Nvidia"
3580240,3583600," article, which is like pretty good."
3583600,3587040," It was a hundred percent enough for us to go off of."
3587040,3589480," Super, super interesting."
3589480,3597680," I was talking to Linus the other day about, Oh, this is not even the one that I found."
3597680,3598680," I googled it."
3598680,3599680," I found a different one."
3599680,3602360," So more than one person has done this, which is interesting."
3602360,3603480," Should I go to your laptop?"
3603480,3608120," I guess I think this is what yeah, you can go to it."
3608120,3611960," So this is a, I don't know, every dot T I've never heard of this before."
3611960,3616140," I built an AI chat bot based on my favorite podcast."
3616140,3619160," This is a different person though than the one that I linked you."
3619160,3620160," Yeah."
3620160,3622400," And it's not the exact same thing, but it's extremely close."
3622400,3624040," This one looks like a command line thing, whatever."
3624040,3625040," I don't know."
3625040,3627640," So the one that I had found, it's an actual website that you can go to."
3627640,3631760," These are both based off of the human lab podcast, but people have taken."
3631760,3634600," I'm assuming I have not read this article."
3634600,3636240," The other one, I know this is how this works."
3636240,3638840," I'm assuming this person did it the same way."
3638840,3640440," They use a different open AI product."
3640440,3641440," Yeah."
3641440,3647560," So they fed all of Dr. Healyman's podcasts through Whisper, which is another open AI product,"
3647560,3650800," which transcribes audio to text."
3650800,3654960," And then they fed all of the text into GPT three."
3654960,3660760," And then they made it so that you can ask the chat bot, effectively questions about what"
3660760,3663560," Dr. Healyman says in his podcasts."
3663560,3668360," And it will go through all of the transcripts of all of these like three hour long super"
3668360,3671320," dense podcasts and it will pull answers out for you."
3671320,3675160," The other one will also cite its references."
3675160,3680640," So it'll say like, I got this from this podcast at this minute and you can click on it."
3680640,3682760," It'll bring up the podcast at that time."
3682760,3687480," So you can listen to the original audio just in case you don't trust the transcription."
3687480,3691680," This is super interesting for like a bunch of reasons."
3691680,3694360," This is terrifying for content creators."
3694360,3695600," A podcast industry."
3695600,3696600," Yeah."
3696600,3702520," Especially if you are a very information dense podcast, like the Healyman Lab podcast, because"
3702520,3706080," now people don't have to listen to your content or consume it at all."
3706080,3711880," These random people on the internet just made a way completely detached from your content."
3711880,3714880," That you have absolutely no way of being paid for."
3714880,3715880," Nope."
3715880,3719320," It's made a way for people to completely bypass all of your stuff."
3719320,3723200," It's super helpful for users that want to pull information out of it."
3723200,3729000," It's super not helpful for you being able to grow your channel or your audience."
3729000,3730800," Or continue to do your podcast."
3730800,3732120," Continue to do it at all really."
3732120,3738400," So from a copyright standpoint though, man, see how you control it."
3738400,3740240," It's just like the artist thing, right?"
3740240,3746080," So there's nothing inherently wrong with AI generated or machine learning generated artwork."
3746080,3751200," The issue is how it was trained and proper compensation for the data set that it was"
3751200,3752200," trained on."
3752200,3755240," And Luke talked about this extensively enough in last week and the week before that."
3755240,3757760," I don't think we need to tread over it again this week."
3757760,3763380," But basically there's no problem with a bot that compiles answers to questions as long"
3763380,3769480," as it is properly compensating whoever's original work was used to train it."
3769480,3772400," But as of this time, that's not being done."
3772400,3776360," And there is no framework whatsoever for that to be done."
3776360,3782320," So for the same reason that artists are crying foul about their artwork being used to train"
3782320,3790080," their machine replacement, I could see a podcaster crying foul about their body of work, their"
3790080,3796840," body of copyrighted work being used to create a tool that irrelevance their copyrighted work."
3796840,3800200," And I don't think you're going to be able to make a very solid fair use argument for"
3800200,3807600," something like this because yes, for personal use, you could probably make the argument that"
3807600,3815760," there is nothing wrong with watching all of the episodes, therefore having all of the"
3815760,3822360," words for yourself and making those words, creating an index of those words and a way"
3822360,3826440," to recall various words in some way, right?"
3826440,3831960," But as soon as you make it more broadly available, especially commercially available, that falls"
3831960,3832960," apart."
