start,end,text
1652160,1653160," It's got to be an ad spot."
1653160,1654160," It has to be an ad spot."
1654160,1655160," It's a sponsored spot."
1655160,1656160," Oh, sorry."
1656160,1657160," But yes."
1657160,1658160," Spawn."
1658160,1659160," There was a sponsor spot for synergy."
1659160,1660160," Yes."
1660160,1661160," Very, very funny."
1661160,1662160," There was a lot of synergy."
1662160,1663160," Very funny."
1663160,1664160," Yeah, it's a sponsor spot."
1664160,1665160," Yes."
1665160,1666160," Ah."
1666160,1669600," We don't do ads online as tech tips because ads might compete with Google's ad formats."
1669600,1670600," Right."
1670600,1672120," That's why we only do sponsor spots."
1672120,1673960," I am so sorry, Google."
1673960,1675920," I apologize."
1675920,1679080," I will take whatever punishment you seem."
1679080,1680080," Yeah."
1680080,1683160," Go sacrifice a marshmallow to our overlords."
1683160,1684160," Yeah."
1684160,1689040," Or a piece of pie or an Oreo."
1689040,1690600," You can sacrifice them into your tummy."
1690600,1691600," That's perfectly acceptable."
1691600,1693520," So it's actually good for everyone."
1693520,1694520," That's nice."
1694520,1697000," It's a good experience overall."
1697000,1701920," Speaking of things that are good in your tummy, our sponsor for today's video, Honey."
1701920,1705320," Honey is good for your tummy and your web browser because it'll help you save money."
1705320,1710520," Honey is a free shopping tool that finds the best promo codes wherever you shop online"
1710520,1712320," on places that you might have never heard of."
1712320,1713920," They're really small websites."
1713920,1717760," Amazon, eBay, Newegg, Razer, Best Buy, Walmart."
1717760,1719040," I think I've heard of one."
1719040,1720640," Really obscure, really obscure."
1720640,1721640," Yeah."
1721640,1722640," Yeah."
1722640,1727840," Walmart, I was like reading this like, this like, uh, listicle about like the weirdest"
1727840,1729000," things that happened in the store."
1729000,1732920," I'm pretty sure it was Walmart and there was, there were some crazy people in that store."
1732920,1734280," I can tell you that."
1734280,1738120," So those of you who downloaded Honey from our link have saved over $100,000 in the past"
1738120,1739120," few months."
1739120,1742160," Honey gets a small commission from sites where Honey saves you money."
1742160,1743160," It's free to use."
1743160,1747720," It installs in just two clicks and actually a ton of people here at Linus Media Group have"
1747720,1750000," used Honey and saved money."
1750000,1752680," So get it for free at joinhoney.com/linus."
1752680,1756880," Um, and I guess, yeah, that was pretty much the point."
1756880,1764360," Um, yeah, Honey is the sponsor that has been spamming everyone with a spot with a lot"
1764360,1765360," on YouTube."
1765360,1766360," My only."
1766360,1767360," Okay."
1767360,1768360," Yeah."
1768360,1769360," So we've followed up on that."
1769360,1770360," Okay."
1770360,1771360," Um, so this is awkward."
1771360,1773460," I put back the regular lower third."
1773460,1775280," So we have talked to him about that."
1775280,1776280," Okay."
1776280,1779000," And I think what we're going to do is we're going to do a spot for them."
1779000,1780000," Okay."
1780000,1783600," Looks and feels more like like a pre, pre roll add on YouTube."
1783600,1784600," That's the biggest problem."
1784600,1786600," It was terrible."
1786600,1789440," I've just been clicking like a Linus Tech Tips video."
1789440,1793600," Oh, and I'm like, I didn't click Wancho because this is like a bunch of Wancho spots."
1793600,1795040," I'll get like a tech link spot."
1795040,1797280," And I'm like, what do you even, what are you looking at?"
1797280,1798280," Okay."
1798280,1799280," Not even that."
1799280,1800680," I think that's one of the nights that I just like literally didn't sleep the night before."
1800680,1802840," There's something crazy was happening at Flowplane."
1802840,1805440," I look so haggard in that video."
1805440,1807280," Oh my goodness."
1807280,1808280," I watched it."
1808280,1809280," I was just like, oh no."
1809280,1810280," Oh no."
1810280,1812080," I'm happy they're focusing on Linus and they cut to me."
1812080,1814080," I'm like, no stop."
1814080,1815080," Please."
1815080,1818080," That should be fixed by Monday."
1818080,1819080," Okay."
1819080,1820080," Yeah."
1820080,1821080," I don't actually care."
1821080,1822080," Um, yeah."
1822080,1823080," Uh, the Wancho has also brought you by Squarespace."
1823080,1824080," Do you need to create a beautiful website without the hassle?"
1824080,1825080," We'll check out Squarespace."
1825080,1826080," They're all in the way."
1826080,1831080," They're all in one platform makes it easy to get up and running quickly."
1831080,1833960," They have award-winning templates that you can use as a starting point for a wide range"
1833960,1834960," of projects."
1834960,1839000," And if you ever need additional help, Squarespace offers webinars, a full series of help guides,"
1839000,1842400," or you can contact their support 24/7 via live chat and email."
1842400,1844840," If you already have a third party domain, you don't have to give it out."
1844840,1845840," Just transfer it over to Squarespace."
1845840,1851000," Plus, you get e-commerce features to help you sell merch or services online and easily"
1851000,1852680," manage your inventory and orders."
1852680,1853680," So go to Squarespace."
1853680,1859480," So go to squarespace.com/wann to get 10% off your first purchase."
1859480,1862960," Finally, the Wanchos brought you by Ridge Wallet."
1862960,1866880," With a Ridge Wallet, you can stop carrying around pointless items in your pocket like"
1866880,1867880," receipts or wait, are these your cards?"
1867880,1870880," I've put some cards in there that aren't a problem to be on camera."
1870880,1872880," Oh, that was a good idea."
1872880,1873880," Yeah."
1873880,1874880," Okay, cool."
1874880,1881080," Uh, so having a thin wallet like this encourages you to stop carrying around random bull crap."
1881080,1885080," Uh, it's got two metal plates that are bound by a strong elastic band."
1885080,1890080," So it keeps your cards in securely, but you can also pop them out easily just like that."
1890080,1892080," And they are RFID blocking."
1892080,1895080," So you don't have to worry about skimmers grabbing your card info."
1895080,1896080," They offer a lifetime guarantee."
1896080,1902480," They have a money clip on the side, but in a pinch, you could also store your Ridge Wallet"
1902480,1904480," on your belt, just saying."
1904480,1905480," Just saying."
1905480,1906680," Might want to be careful about where you do that."
1906680,1907680," Yeah, yeah."
1907680,1910680," And they come in different types of metal like aluminum, carbon fiber and titanium, one"
1910680,1912560," of which is not necessarily metal."
1912560,1918080," Use offer code LTT July to save 10% at Ridge Wallet dot com slash LTT."
1918080,1924280," Now I want to move into what is actually the main topic of today's WAN show."
1924280,1925640," Okay."
1925640,1928400," So there have been some epic battles."
1928400,1932320," Uh, you've been so excited about this on YouTube over the years."
1932320,1933320," Some epic battles."
1933320,1935280," Oh, one epic battle."
1935280,1940200," Oh, no, we're going that one epic battle was between."
1940200,1944000," The epic rap battles characters Bill Gates and Steve Jobs."
1944000,1947320," That truly was a spectacular episode of epic battles."
1947320,1953040," More importantly, there was the epic battle between T series and the one and only Felix"
1953040,1954040," Kielberg."
1954040,1955840," That doesn't matter."
1955840,1956840," PewDiePie."
1956840,1957840," Okay."
1957840,1958840," PewDiePie."
1958840,1960360," You know, for top, top subscribe channel now."
1960360,1961360," Key Elberg."
1961360,1962360," I like it."
1962360,1963960," We're not, we're not in a position."
1963960,1969720," We're not in a position to battle over the top most subscribed did YouTube channel of"
1969720,1970720," all time."
1970720,1971720," Yeah."
1971720,1978520," But there is a rivalry that has actually been heating up over the last little while."
1978520,1983600," And so I just want to take this opportunity to say it."
1983600,1986080," Um, Marquez."
1986080,1988080," MKBHD."
1988080,1992200," Oh, I choose you."
1992200,1998080," Consider yourself called out because now people who creep YouTube stats might know this"
1998080,2001240," already, but most of you probably don't."
2001240,2005440," Marquez actually, what, four years ago?"
2005440,2012680," Five years ago, I think skyrocketed past Linus Tech Tips for most subscribed tech channel."
2012680,2015800," Then Lou actually blew past both of us, but we're not talking about that."
2015800,2020440," This is a race for the silver medal."
2020440,2022120," Second English speaking."
2022120,2023120," Okay."
2023120,2024120," Technical Guruji."
2024120,2025120," Technically over 10 million subscribers."
2025120,2032480," Second English speaking tech YouTube channel across the 10 million subscriber mark."
2032480,2037480," Marquez consider yourself called out because, and I'm sure you noticed this man, we actually"
2037480,2041920," passed you for subscribers about what was it about six months ago, Brendan?"
2041920,2043720," Is that son of a right?"
2043720,2044720," Okay."
2044720,2051000," Now with that said, the race is going to be super interesting because Marquez actually"
2051000,2054800," passed us again about two or three weeks ago."
2054800,2057400," But then check this out."
2057400,2062680," So he's gaining an average of around 4,800 subscribers a day."
2062680,2064200," Yeah, yeah, that was a note 10 launch."
2064200,2065200," Okay, okay."
2065200,2066200," Yeah."
2066200,2071640," So he can be very spiky, but he's gained an average of about 4,800 subscribers a month"
2071640,2075240," and he's sitting at 9.054 million."
2075240,2078200," Now by comparison, the Linus Tech Tips channel."
2078200,2079800," 4,800 subscribers a day."
2079800,2080800," A day."
2080800,2081800," Sorry, a day."
2081800,2082800," It's like 140 a month."
2082800,2085160," The Linus Tech Tips channel is a little behind."
2085160,2090600," We're actually about 80,000 subscribers behind, but that is not an insurmountable difference"
2090600,2095840," when you look at our daily average, which is about 5,500."
2095840,2097560," So we can win this fight."
2097560,2099240," Also one thing, a little bit of hot fire."
2099240,2101240," He's a B plus rated your A minus."
2101240,2104480," So yeah, so social blade, social blade knows what's up right there."
2104480,2105480," A minus you like that?"
2105480,2106480," You like that?"
2106480,2107480," A minus right there?"
2107480,2108480," Heck yeah."
2108480,2109480," It's green."
2109480,2110480," His is yellow."
2110480,2111480," Just saying."
2111480,2112480," Marquez."
2112480,2113480," It's on."
2113480,2114480," It's on."
2114480,2115480," It's on."
2115480,2122520," So I'm challenging Marquez to be the next one, the next tech channel to 10 million before"
2122520,2123520," us."
2123520,2129680," And I'm challenging you, our community, to help me out here, please."
2129680,2134440," Because we've been watching it internally."
2134440,2138000," Like it's something that I don't think I've met a YouTuber."
2138000,2141920," They might deny it in public, but I don't think I've met a YouTuber who doesn't creep"
2141920,2144240," other YouTubers on social blade."
2144240,2152120," We all use social blade to like, hey, how are other people in the space doing?"
2152120,2153120," Yeah."
2153120,2154120," It makes sense."
2154120,2158600," So we talk about it internally, but now it's public."
2158600,2163920," So I really need you guys to help me out because I am now officially out of the closet"
2163920,2167400," when it comes to my YouTube stat watching habit."
2167400,2170480," And I would like very much to not be embarrassed."
2170480,2175800," So guys, share Linus Tech Tips with your friends and family, preferably the ones that will"
2175800,2180120," actually watch because it can actually affect us negatively if people subscribe and then"
2180120,2181120," don't watch."
2181120,2184920," It makes YouTube think that like people subscribe and don't like the channel because the content"
2184920,2185920," sucks."
2185920,2190280," So like, find someone who's actually techy and make sure they subscribe."
2190280,2195200," If all 7,000 of you do that today, then we can at least keep pace with him over the last"
2195200,2199840," couple of days because he's had a nice little bump from the Note 10 that I had not anticipated"
2199840,2205120," necessarily before conceiving of the idea of challenging him on the Wancho today."
2205120,2210360," You should pull a Mr. Beast and buy out all the billboards in an area, but just to troll"
2210360,2213760," really hard, buy them all out in his area."
2213760,2216440," So hold on a second."
2216440,2220960," So don't say anything because we have some plans."
2220960,2225600," And I don't want you to accidentally say anything that we actually have planned and"
2225600,2226600," ruin it."
2226600,2227600," Okay."
2227600,2228600," Okay."
2228600,2229600," So we'll talk offline."
2229600,2230600," Sounds good."
2230600,2231600," But yeah, we're okay."
2231600,2235400," Tell you what, tell you what, I can't tell you guys this unfortunately because it would"
2235400,2237200," really, it would really ruin a thing."
2237200,2243560," But I'm going to tell Luke and you get to judge by his reaction how funny this is."
2243560,2244560," Dot picks up really."
2244560,2245560," Okay."
2245560,2246560," I'll be very quiet."
2246560,2247560," Okay."
2247560,2248560," I'll be very quiet."
2248560,2255560," Okay."
2255560,2264480," I haven't even told you the funny part yet."
2264480,2267200," Okay."
2267200,2271200," Okay."
2271200,2278440," So that's how it's going to be."
2278440,2279440," Okay."
2279440,2280440," Okay."
2280440,2283440," And then hold on."
2283440,2284440," Okay."
2284440,2285440," Okay."
2285440,2286440," Okay."
2286440,2287440," Okay."
2287440,2288440," Okay."
2288440,2289440," Okay."
2289440,2290440," Okay."
2290440,2291440," I'm sorry."
2291440,2299440," This is going to be amazing."
2299440,2300440," Okay."
2300440,2301440," Okay."
2301440,2302440," Okay."
2302440,2303440," Sorry."
2303440,2307440," So anyway, I guess I choose you."
2307440,2308440," Okay."
2308440,2310000," Bring it on."
2310000,2311680," That's all I have to say about that."
2311680,2312680," Oh, God."
2312680,2318800," In response with anything anywhere near that amazing, this is going to be absolutely fantastic."
2318800,2320800," Officially best tech feud of all time."
2320800,2321800," Wow."
2321800,2327840," Because the tech feud between AMD and Intel is officially over."
2327840,2331640," Intel is just not really participating in the feud anymore."
2331640,2332640," It seems."
2332640,2333640," Oh, wait."
2333640,2334960," I didn't mean to actually share my screen there."
2334960,2336040," That doesn't matter."
2336040,2341920," The original article here is from our bud, Patrick Kennedy over at serve the home.com."
2341920,2344280," And his headline pretty much says it all."
2344280,2350600," AMD EPIC 7,002 series Rome delivers a knock out."
2350600,2354120," So if in the consumer space, whoops."
2354120,2361680," So if in the consumer space, AMD got competitive with Intel and managed to pull out ahead"
2361680,2365360," in given workloads, particularly multi threaded workloads."
2365360,2370400," Because when we talk about AMD being great for gaming with rise in third gen, we're talking"
2370400,2376680," AMD caught up to Intel and they now like beat them a couple times, but Intel still at"
2376680,2384400," the top end of their stack is the best performing CPU strictly for gaming."
2384400,2392620," When we talk about the server land world place thing in the clouds, those are workloads"
2392620,2401420," that are inherently heavily multi threaded, an area that AMD has cemented a firm grasp"
2401420,2405940," on when it comes to performance leadership."
2405940,2409820," And this is bad."
2409820,2413860," So remember that video I made a little while back where I talked about how I can't hold"
2413860,2419940," tech stock because it would be a significant conflict of interest."
2419940,2424420," If I didn't feel that that was too much of a conflict of interest, here's the thing."
2424420,2433080," I make my money through ads and sponsorships and merch sales and all kinds of different"
2433080,2435340," ways."
2435340,2440700," So the way that I look at it is like looking, I can't have my hand in every honey jar."
2440700,2446820," So playing tech stocks is going to be a honey jar that I just cannot ethically participate"
2446820,2447820," in."
2447820,2451340," But I need to be comfortable with that because I have all these other ways that I make a"
2451340,2452500," very good living."
2452500,2454260," I'm not complaining at all."
2454260,2455340," So I'm just going to be like, you know what?"
2455340,2456900," I'm not going to do that."
2456900,2462620," But if I had had the opportunity, I legitimately, even though I don't actually participate in"
2462620,2466980," stock trading, I would have bought so much AMD that day."
2466980,2474140," And honestly, it was not because desktop Ryzen was like going to be competitive or whatever."
2474140,2475620," That was what the word on the street was."
2475620,2480860," That was what AMD was broadcasting, shouting from every rooftop that they could."
2480860,2489140," The thing that I was actually excited about was this."
2489140,2491540," That is the epic announcement."
2491540,2492540," Wow."
2492540,2493540," Okay."
2493540,2497460," So when we go back to when was Computex?"
2497460,2498460," Like sometime in June?"
2498460,2499460," Okay."
2499460,2500820," So Computex is like what mid June?"
2500820,2501820," Oh yeah."
2501820,2503060," No, this is the spike, right?"
2503060,2504060," Yeah."
2504060,2505060," Early June."
2505060,2506780," So it's actually pretty similar."
2506780,2510140," This kind of downward trend and stuff."
2510140,2512420," This stuff can be all over the place."
2512420,2519460," But you got to remember, when you're buying a stock based on the quality of the product"
2519460,2521860," portfolio, right?"
2521860,2527380," And the competitive position of the other players in the same market, we're not talking"
2527380,2533420," about holding something for a month or two and going, okay, that was my gains."
2533420,2540660," I cash out and like you flip it and buy something else because the thing is for an actual competitive"
2540660,2544820," advantage, not just like, oh, there's a rumor of a buyout or a murder, blah, blah, blah,"
2544820,2549140," like that kind of stuff that really causes stocks to spike and decline or like large"
2549140,2554700," shareholders dumping to artificially deflated and then buying in low or whatever."
2554700,2557420," Like, like there's all kinds of things that can affect a stock."
2557420,2562340," If you want to capitalize on something real, like the actual position in the market of"
2562340,2565740," the company, you need to take a longer position."
2565740,2574260," And what I had an inkling of at that time was that over the next couple of years, AMD"
2574260,2579420," was going to win back significant market share in a space, not gamers."
2579420,2582340," Guys, there's no margin in gaming chips."
2582340,2584820," Like there's a little bit, but come on."
2584820,2586860," Not gaming chips."
2586860,2589180," I'm talking the big stuff."
2589180,2598300," I'm talking $7,000 CPUs of which to go in one blade server of which there are four per"
2598300,2607580," freaking like, like server of which there are like, you know, 16 or 18 per freaking cabinet"
2607580,2611500," of which there are a hundred in a data center."
2611500,2613660," That's the big business."
2613660,2615500," That's the big money."
2615500,2619900," That's where AMD is going to be coming back in their next quarterly earnings report."
2619900,2623900," Maybe not even the next one because after you launch a product like this, it takes a"
2623900,2629460," while for those big requests for quotes to come in or I think it's actually short for"
2629460,2630460," a press for quantity."
2630460,2632060," I think it can go either way, whatever."
2632060,2634940," That's where those RFQs come in."
2634940,2642220," And you know, you look at it, you put together a quotation, the buyers take it, they talk"
2642220,2644060," to their upper management, blah, blah, blah."
2644060,2645060," There's a whole process."
2645060,2648540," Validation, but it's going to, yeah, it's going to take a quarter or two, maybe even"
2648540,2654980," three, but that's where AMD's quarterly earnings at some point in the next year are going to"
2654980,2658540," look like this."
2658540,2660300," That's where it's going to spike hardcore."
2660300,2662300," And that's where I was looking at it going."
2662300,2663980," That's why I would want to take a position."
2663980,2666820," Now heed my warning."
2666820,2672340," Since I said that, since I made that video, AMD has already spiked significantly and"
2672340,2679020," I am not in a position where I am advising anyone to buy or sell stocks, that is not my"
2679020,2680020," job."
2680020,2681540," I am not an analyst."
2681540,2686260," Remember, no matter how good things look, stuff could go wrong."
2686260,2692900," Dr. Sue could die of how excited she is about how amazing her company is performing right"
2692900,2693900," now."
2693900,2695660," Or a fab could have a problem."
2695660,2697740," TSMC could explode."
2697740,2699780," Okay, that could actually happen."
2699780,2701180," China could get really upset."
2701180,2702180," Yeah."
2702180,2705020," Remember when, what was it, floods in Thailand?"
2705020,2709860," Well, with that said, WD and Seagate stock actually spiked because of that because they"
2709860,2711540," just sold hard drives for more margin."
2711540,2713740," Anyway, that's a whole other thing."
2713740,2715340," But something I've been, yeah."
2715340,2717140," The point is stuff can go wrong."
2717140,2722500," I am guaranteeing nothing, but this was what I was actually amped about, but couldn't really"
2722500,2725900," talk about because I had nothing concrete to go on at that time."
2725900,2729020," Zen 2 is a free king beast."
2729020,2733060," I wish I had my swear button so I could bleep myself because I wanted to use a different"
2733060,2734060," word."
2734060,2735060," Okay."
2735060,2736060," So Epic 7,000."
2736060,2737540," Can you show your doc for a sec?"
2737540,2738540," I can."
2738540,2739540," Who wrote this?"
2739540,2740540," James."
2740540,2741540," Why?"
2741540,2745820," We need to do like a word count thing for how many times AMD and Epic were typed in this."
2745820,2748780," Well, AMD is having a pretty epic run here."
2748780,2751260," It's a bit every single life."
2751260,2752260," AMD Epic."
2752260,2753260," The AMD Epic."
2753260,2754260," The AMD Epic."
2754260,2755260," AMD."
2755260,2756260," Pretty much."
2756260,2758220," You should read through Patrick's article because it's great."
2758220,2762420," Pretty much almost across the board."
2762420,2767100," Except at the very low end, Epic is just, I mean, it's just crushing it."
2767100,2771100," I mean, for a single socket, we're talking 128 PCI Express lanes versus what is it?"
2771100,2773220," It's either 46 or 56."
2773220,2774740," Something stupid like that."
2774740,2776580," Like over double the PCI Express lane count."
2776580,2782300," When we're talking big data and machine learning and stuff like that, a lot of the processing"
2782300,2784460," isn't done on the CPU anymore."
2784460,2785900," It's done on GPUs."
2785900,2788540," So this, these, or not even GPUs."
2788540,2790300," I mean, there's other specialized processors."
2790300,2792300," Intel just released their FPGA thing."
2792300,2793300," Yeah."
2793300,2794300," Yeah."
2794300,2795300," Intel themselves seems to know this."
2795300,2796300," Okay."
2796300,2798420," And then aside from that, you need massive storage."
2798420,2800020," You need PCI Express for that."
2800020,2802100," Everything is PCI Express now."
2802100,2803420," They've got way more memory bandwidth."
2803420,2807380," They actually run at faster memory speeds, DDR4 3200 versus 2933."
2807380,2810340," And they've got two more channels per chip."
2810340,2814500," They completely re-architected the way that the memory actually connects to the CPU."
2814500,2819700," And this is really cool because I was actually doing a video on Intel Skulltrail the other"
2819700,2820700," week."
2820700,2821700," Okay."
2821700,2822700," Number Skulltrail."
2822700,2823700," Yeah."
2823700,2824700," Okay."
2824700,2825700," That was Intel's dual socket gaming enthusiast platforms."
2825700,2829500," It was eight cores at a time when nothing had eight cores."
2829500,2830500," Nope."
2830500,2832340," In the consumer space anyway."
2832340,2836020," And I was blown away because I pulled up task manager and I noticed that it only had"
2836020,2837020," one Numa domain."
2837020,2842340," And I was like, oh my God, it had a Northbridge."
2842340,2848580," So the CPU's, the CPU bones connected to the Northbridge bone over the front side bus and"
2848580,2853980," the Northbridge bone connected to the, the FB dim memory bone."
2853980,2859380," So there's no latency penalty for this CPU to grab data from RAM that's connected to"
2859380,2863900," this CPU's integrated memory controller because there is no integrated memory controller."
2863900,2864900," Okay."
2864900,2870340," But integrated memory controller is still has a benefit over that archaic architecture because"
2870340,2875220," basically having a Northbridge means everybody gets a latency hit instead of only when you"
2875220,2877660," have to cross into another domain."
2877660,2890500," Now with Epic second gen, AMD actually architected effectively a more Northbridge like system"
2890500,2895860," with fewer Numa domains except it's all on, it's all on chip."
2895860,2897340," So there, I forget what they call it."
2897340,2900540," It's their IO hub thing that they're building into the thing."
2900540,2903380," They made the IO die, the center of the server, blah, blah, blah."
2903380,2906060," I forget what they actually called the damn thing though."
2906060,2907780," Sorry, you'll have to forgive me."
2907780,2910820," I don't remember what their, what their term is for it."
2910820,2915220," But what this means is that the best case scenario."
2915220,2919580," So just like with the Northbridge, the best case scenario for memory access actually gets"
2919580,2921180," a little bit worse."
2921180,2928340," the worst-case scenario gets way better especially in dual socket configurations. What's that?"
2928340,2933480," I think you still call it Numenodes. No no no the iO hub, the iHub has a name, yeah I forget what it's"
2933480,2937100," called you know what we can probably you know let's give let's give Patrick's article"
2937100,2942260," some shoutouts here it's pretty awesome let's just find it blah blah blah blah blah blah blah blah"
2942260,2950460," blah oh Patrick you don't label your pages dude let's move the traditional"
2950460,2955420," northbridge functions blah blah blah etc etc come on you're killing me here dude okay"
2955420,2960720," something something something something I'm dying and these approaches different"
2960720,2967540," integrated server controller hub the SCH I think that's it no that's not it is"
2967540,2971020," that it maybe that's it you know what it doesn't matter I don't care what they"
2971020,2975540," call it the point is the point is they have smoothed out the latency for memory"
2975540,2980460," accesses they have sped up the memory they have more channels they have a 15"
2980460,2985620," percent IPC uplift over first gen epic which is freaking phenomenal they have"
2985620,2992540," up to a 64 core product I mean we are talking Intel's dual socket servers"
2992540,2999180," having a difficult time competing with Andy's single single socket chip and"
2999180,3009260," quick-knoring price AMD 64 core chip the top spec one is like 7700 US dollars a"
3009260,3017060," single Intel 28 core okay single one is 10 grand for their top spec chip now"
3017060,3021180," you're gonna get those at lower prices if you're buying in volume or blah blah"
3021180,3024500," blah whatever but you have to assume that AMD's got discounts on offer to"
3024500,3028140," depending on how much you're buying the point of the matter is just that Intel"
3028140,3033660," is not competitive and then their pricing is out of whack there is basically now"
3033660,3037500," I want to get epic in-house here I want to play with it I want you guys to play"
3037500,3042300," with it for like a video transco server I'm working on it by the way okay so I"
3042300,3048260," want to get epic in-house but as far as I can tell outside of some very specific"
3048260,3054140," use cases like if you must have AVX 512 which is an instruction that AMD has"
3054140,3062460," not implemented yet if you must have it Andy don't got you back but that's about"
3062460,3066780," it I was gonna say for a vast majority of other stuff AMD list prices on"
3066780,3071300," competitive parts are 25 to 35% of what the compute performance would cost to"
3071300,3075980," get from Intel's the own comparables that's Wow compute performance cost not"
3075980,3079460," like chip per chip yeah so that's actually like more important that's"
3079460,3083340," savage it's savage it's savage we're bringing that back it's savage we're"
3083340,3089780," gonna like 2018 yeah exactly yeah savage beating it's like it's hard to watch"
3089780,3094740," you know yeah like like Jake Paul yeah equally hard to watch nice I don't know"
3094740,3099660," I've never watched a jig public it might be great I wouldn't know speaking of"
3099660,3102860," things I wouldn't know I wouldn't know how to get rid of Nick other than to tell"
3102860,3108700," you guys about the hoodie I'm wearing right now oh right really oh it's not"
3108700,3113060," I thought they just took pictures now oh okay this is not on sale yet sorry"
3113060,3118260," Nick what can I do for you did you see the thing that lights at you oh that oh"
3118260,3121740," yeah yeah yeah let's talk about that also did you guys talk about how like there's"
3121740,3125340," a rumor that dr. Sue's going to IBM or whatever what dr. Sue might be going to"
3125340,3128780," IBM well like there's a rumor there's a rumor it doesn't seem very"
3128780,3132540," thing that makes it more legitimate to me is that she directly responded to it"
3132540,3137580," being like this is not true which to me makes it more true she said it's not"
3137580,3145500," true interesting yeah denied a rumor she wants to be IBM's next chief exec"
3145500,3154940," that would be lame how does be a lame move in my opinion we're like maybe IBM"
3154940,3161300," just buys a empty I don't know if IBM could buy AMD and retain the x86 license"
3161300,3164220," though I think that would be the issue yeah there'd be like no value the"
3164220,3167060," licensing around that kind of stuff is yeah and also there would that would be"
3167060,3171260," a significant market consolidation because IBM and AMD actually AMD is poised"
3171260,3174420," that's a really interesting thing too they're also poised with these massive"
3174420,3180660," many core CPUs PCI Express Gen 4 they're poised to take on IBM potentially in"
3180660,3186020," applications where firms wouldn't have to completely re-architect because that's"
3186020,3190420," one of the things that IBM does so well is they focus on the interconnect rather"
3190420,3195780," than focusing on just the performance of their power course so so they're there"
3195780,3199620," like Z series in particular is really designed for like many many transactions"
3199620,3204980," and connect all the friggin things to it and AMD is really taking a very similar"
3204980,3209860," approach with x86 that Intel has largely ignored over the last four years so if"
3209860,3215340," I was dr. Sue I mean I don't know what her executive bonus package looks like or"
3215340,3219180," what IBM could offer her whatever the case may be but if I were dr. Sue and I"
3219180,3223340," were looking to leave a legacy behind I would probably try to make it at AMD"
3223340,3227900," yeah and just kick IBM's ass instead of joining them just for like a"
3227900,3233580," bill and Ted yeah level overview of this it's just boring stay at AMD it's more"
3233580,3237260," fun yeah it's like interesting it has made the industry so much more"
3237260,3242660," exactly stay like I was so it's way more fun I was so bored of CPUs for a bit"
3242660,3255180," yes like everyone was okay yeah yeah yeah so apparently that rumor about dr."
3255180,3260700," Sue being somehow related like your niece or something to Jensen's like second"
3260700,3265900," cousin it's or it's no I thought it was outright false Lisa Sue related to"
3265900,3275540," Jensen Juan here we go that that auto-completed for me technically her"
3275540,3279340," grandfather is Jensen Juan's uncle they're not exactly niece and uncle but"
3279340,3283580," relatives is what this says from 2018 I don't know I had people calling me out"
3283580,3287900," when I was talking about it and they confirmed her grandfather being someone's"
3287900,3293180," uncle that's relatively far to attach second cousin once removed or some crazy"
3293180,3300100," yeah okay I can't find anyone you go far enough back and probably one of them"
3300100,3305540," denied it didn't they 14th cousin 30 second time removed Nick and I are"
3305540,3310020," related yeah all right whatever doesn't matter let's let's move on to"
3310020,3314500," something pretty sick oh apparently our Twitch title is wrong dang it"
3314500,3319380," whatever oh what do you have oh wow okay Nick wants Nick really wants me to do"
3319380,3323420," a merch update okay I'm not that into the suede hat can I show them one of the"
3323420,3329540," other ones for context someone was running one earlier who was it yeah"
3329540,3334220," okay so we're working on a new hat for tech linked it's gonna have like this"
3334220,3337660," little metal thing in the corner and then it's either gonna be like a plane"
3337660,3341500," kind of suede style what do you think of that material it feels quality it"
3341500,3345940," does but I think it's a different kind of personality that wears a suede hat"
3345940,3350140," versus the other one what's up like you can see oh well yeah that's just like"
3350140,3352860," that's a characteristic of suede no but that's what I mean that's one of the"
3352860,3355940," reasons why I probably wouldn't be super into it though yeah one thing that I"
3355940,3359620," have as a completely outside person yeah this is very trendy right now yeah"
3359620,3365340," but I like snapbacks you like snapbacks I'm that guy but this is trendier this is"
3365340,3370260," what people want as far as I know so I like the Heather one oh this is nice"
3370260,3374820," yeah I really like this one and this one actually they look the same but they're"
3374820,3379540," not quite actually oh wait are these ones the same oh oh it's the pin there's"
3379540,3382300," there is another color of Heather that's a little lighter I think the dark one"
3382300,3385860," is the one that I don't normally like gold but against that like the gray"
3385860,3388940," Heather I think it looks pretty good so that's pretty cool that's not actually"
3388940,3392300," the one that I am most amped to talk about right now though so I'm gonna go"
3392300,3397300," ahead and pop out this hangouts window because we are finally working on the"
3397300,3405060," LTT merch that was like Thanos inevitable yes how close are we to this we're"
3405060,3409540," it'll it'll be a while it'll be a while so first should be before holiday first"
3409540,3413460," there's gonna be a mouse pet so we're actually gonna throw this up we're gonna"
3413460,3417860," pull people on this can I oh yes I can't pick a design to tell us what designs"
3417860,3421420," they like best we might do more people by doing pre-orders so we're gonna do"
3421420,3426180," no that's a disaster yeah bad idea so we're probably gonna do a ten key list"
3426180,3430420," on a full-size size okay with like a nice reasonable mousing area like this"
3430420,3436460," kind of yorky okay so we've got kind of your okay so something that we've done"
3436460,3441180," intentionally is left the mousing area mostly blank so that's to make sure that"
3441180,3443740," we don't have any tracking issues introduced by the graphics now most"
3443740,3446820," modern like high-end mice won't have an issue with that but we want everyone to"
