start,end,text
3351760,3354800," it was a bad thing for us to standardize our workstations"
3354800,3358560," it actually does make life easier should the workstations have been"
3358560,3361600," standardized on the particular components that they"
3361600,3365520," maybe not there were times that i made calls to just"
3365520,3368400," go with the standard component versus one that we could get a deal on"
3368400,3372400," like fantech we use the p 400 a i think it is"
3372400,3377200," for our standard workstations and fantechs was giving us like a a wild deal on"
3377200,3380800," them for a long time and then they were like you know what you guys are"
3380800,3385520," like you need way too many you need you need pallets of cases on a regular"
3385520,3389360," basis how are you hiring so many people um that's fair okay you're just gonna"
3389360,3393680," have to like buy you're just gonna have to buy cases and i was like"
3393680,3398400," Corsair wanted to play ball and send us cases but i made the call to just buy"
3398400,3400720," the fantechs once not because the Corsair case"
3400720,3405680," isn't as good in fact the 4,000d was i think the most popular case in"
3405680,3409920," intel extreme tech upgrades great case the reason i made the call was the whole"
3409920,3413840," point of the standardized workstations is that when someone's"
3413840,3417120," motherboard dies you get like trained on that thing and then get really fast"
3417120,3420320," with it and stuff you're just going you're going in"
3420320,3424000," out with every we just know everything about it it's good to go"
3424000,3428000," don't have to think about it parts are easily swappable from one to the other"
3428000,3431680," that was the whole point so i was like no we'll just buy cases whatever if it"
3431680,3434560," comes to that and it came to that and that's fine"
3434560,3441120," um whether that motherboard was what made the most sense i don't know"
3441120,3445840," um but i was busy and colton was supposed to do it"
3445840,3450880," this this lines up a lot of the problems here's the bus here's colton"
3450880,3455360," yeah anyways a lot of the problems here come down to like"
3455360,3461200," yeah it was like sort of sort of done someone was working on it and then"
3461200,3464880," you know had to make videos or something yeah and now we're here"
3464880,3468400," yeah i mean that that really is it so everyone kind of was in the early days"
3468400,3471440," was expected to manage their own stuff it didn't matter if anything was"
3471440,3475920," standardized because if like ed's editing station died i'd be like"
3475920,3479520," why are you talking to me about it you fix it like yeah go get some new ram or"
3479520,3483200," whatever there's a pile over there but you didn't have an inventory system"
3483200,3486240," there's a tracking for anything back in the very early days"
3486240,3489600," and anyone who wasn't comfortable upgrading their computer a lot of the"
3489600,3494480," time i would just do it yeah so that's not that's not sustainable"
3494480,3498000," anymore uh sushi sent in the floatplane chat asks why does everyone use"
3498000,3501520," desktops still especially with hybrid work environment most orgs give"
3501520,3505360," laptops nowadays that's a good question have you"
3505360,3509120," found laptop reliability to be subpar i found"
3509120,3512800," laptop okay so a lot of this depends on how long you want that device to really"
3512800,3518160," be used for i guess that's fair um and uh some of it also comes into"
3518160,3521760," like if we're allowing people to work from home"
3521760,3525440," uh you know the problem that happened recently with the browser session"
3525440,3527920," hijack yeah if we're allowing people to log into"
3527920,3531600," work accounts on personal computers in order to be able to work at home"
3531600,3535680," that's a huge security concern because of things like browser session hijacks"
3535680,3539360," right what if they're what if their sense is high when they're working because"
3539360,3542400," we have this trained into them but then they open something in their personal"
3542400,3545760," email right and they're or on their personal time"
3545760,3549440," no but that's what i mean sorry it's like it's a saturday and they get an email"
3549440,3551920," and they're like who's this and they open it and then they get a browser session"
3551920,3556000," hijack right and it it maybe has a work account open it or something"
3556000,3559360," right like so having you're kind of saying having that air gap just like"
3559360,3565200," that that physical separation between my work"
3565200,3569200," computer and my everything else float plane has stuff in place for this"
3569200,3572880," right where we have either you need to be working on a separate partition or a"
3572880,3576480," separate drive so you have like a work portion"
3576480,3579840," right um i don't know if people want to do that with all of their home"
3579840,3583120," pcs for us like we send everyone home with ssd's that they have to use for"
3583120,3586880," work like that's maybe not a great solution for everyone"
3586880,3589920," it kind of works for float plane i don't know if it really scales beyond that i"
3589920,3593600," don't think so maybe if people want to work from home if we have like a dedicated"
3593600,3598240," help desk team to manage all that then sure maybe but i don't think that's"
3598240,3601440," happening yeah like it's good there's a bunch of stuff we"
3601440,3606960," we need to figure out but dr o and float plane chat asks also for you vdi types"
3606960,3610560," out there something something horizon software plus support what's the cost"
3610560,3613840," i don't know that's not my question but you know how feasible given the"
3613840,3617520," 10 gig infrastructure would be just going to thin clients"
3617520,3621200," all of my experience with thin clients is extremely negative"
3621200,3625600," yeah that's fair um that's got to have come a long way though with virtualization"
3625600,3628720," being as good as it is so i'm not shooting it down because of exactly"
3628720,3632320," that and it could have not only just come a long way"
3632320,3635200," but it could also be that the implementations that i used were just poorly"
3635200,3637760," done a lot of the versions that i've tried are at like"
3637760,3642720," schools where in in one case i know the it team just"
3642720,3646560," doesn't care at all and in the other case it was"
3646560,3651360," very very low budget because it was like my high school in the boonies"
3651360,3654720," and i know what the tech budget was and it was zero"
3654720,3658560," so so like the fact that it worked at all was pretty sweet"
3658560,3663760," um and that was also a really long time ago at this point so like maybe it's"
3663760,3667840," come really far um but i always hear about problems with it like tons of"
3667840,3670960," problems with it they have thin clients at my hospital"
3670960,3674240," they literally take two minutes to boot yeah like i i hear stuff like this all"
3674240,3677440," the time now is a two-minute boot time really"
3677440,3681680," that big of a problem i mean it's a lot more than those dedicated"
3681680,3685680," machines sitting next to people's desks right now so yeah but is it worth"
3685680,3688960," eight hundred dollar motherboard plus all the other components to say it depends"
3688960,3692080," it might be it might be the cost of those solutions can be extremely high and it"
3692080,3695120," can be ongoing at least that computer i buy it once"
3695120,3699840," yeah and i you know talking about how overkill it is for the tasks that a lot"
3699840,3704160," of these people are doing they can use it for browsing"
3704160,3708000," the internet and checking emails forever"
3708000,3710400," yeah they're gonna work they're gonna work"
3710400,3713120," yeah there's there's just there's things we got to think about"
3713120,3717200," and i don't know it's not like it's going to be i i don't think it's going to be"
3717200,3720240," worth it at all to like replace all these eight hundred dollar motherboards"
3720240,3723840," and attempt to flip them and then deal with the labor cost of uninstalling a"
3723840,3726560," reason like there's no way that's going to work it's also just"
3726560,3732000," inconvenient because there's going to be entire departments that will not"
3732000,3736400," use thin clients no the editing team is not switching to thin clients it would"
3736400,3739280," have to be like two standards really a high spec and a"
3739280,3744000," and a like whatever well i just not even the spec just like if we had"
3744000,3748000," a bunch of people on thin clients yeah like a mixed architecture setup yeah"
3748000,3752320," because there are people here that can be annoying to manage what i absolutely"
3752320,3756880," need a dedicated station oh yeah for sure because you're literally like"
3756880,3760400," the the video editors and stuff are literally like on the edge of performance"
3760400,3763440," they only have to be all the time all the time so yeah they're gonna be"
3763440,3767600," dedicated desktops for sure my workplace has three levels of"
3767600,3773520," specs yeah but okay so okay but what i said was kind of wrong"
3773520,3775680," because he wasn't talking about levels of specs he was talking about"
3775680,3779120," architecture styles yeah having vdi versus having"
3779120,3782240," dedicated desktops at all is what he was talking about yeah not"
3782240,3786320," because even within those you might have different spec levels"
3786320,3790240," so for example anyone in engineering also going to need a dedicated work"
3790240,3793120," station oh then again actually i think that's"
3793120,3797120," an industry that has moved towards virtual desktops"
3797120,3802560," a lot because those professional cards make more sense"
3802560,3806960," on a centralized machine in the way the licensing for the software works"
3806960,3811040," hmm okay i don't know yeah that's it depends it's all stuff to look into but"
3811040,3814000," compared to some of the other things it's not like the highest priority part of"
3814000,3819120," our problem is that what we do is so broad so weird yeah"
3819120,3822800," weird and broad we're not uncommon and a lot of different"
3822800,3827040," uncomments yeah we're not just like a product development"
3827040,3830080," company or like we're not really going to be able to apply"
3830080,3833440," super generic things to a lot of the stuff that we do yeah"
3833440,3838400," but we do need to apply well thought out sensible things that are actually"
3838400,3842560," enforced properly um what are you saying"
3842560,3846640," can you speak plainly i just well like you said before"
3846640,3850480," it's never really been anyone's full-time job yeah so it's just people have"
3850480,3854240," tried to keep the ship moving and the ship has just worked yeah like"
3854240,3857600," high five okay everyone who's been involved in helping out with the"
3857600,3860640," infrastructure over the years whether it's you know"
3860640,3868480," Jamie or Jake or Dan or Anthony or me yes um i don't know you"
3868480,3873280," you mostly actually didn't do that much not a ton i tried and you were like no"
3873280,3876400," i even i remember having a conversation with you about something"
3876400,3879680," explaining that i could do it better and you were like no it's more interesting"
3879680,3888400," for the video if it's like bad and i was like okay whatever"
3888400,3892000," i was right yeah yeah i mean it wasn't you didn't say it that way it was"
3892000,3894480," something along the lines of like you've got it to this point"
3894480,3898480," so the the audience is going to want to see like the the follow through of the"
3898480,3901120," story something like it was more in depth than like it"
3901120,3906640," should be bad but like yeah content content rules a lot of what we do"
3906640,3909680," it really does and some of the drama of the infrastructure has been"
3909680,3912480," valuable moving forward hopefully we can just"
3912480,3915040," make more like this is what we're doing with it stuff"
3915040,3918080," which will also be interesting but we didn't have a good evolution for the"
3918080,3921680," content we didn't have the time or the dedicated"
3921680,3924560," people in order to do that style of content with it"
3924560,3926800," so it was worth doing it the way that we did do it"
3926800,3930960," like everything everything makes sense and it was fun it just can be improved"
3930960,3935920," is is definitely and like i i want to make a couple of things clear"
3935920,3939600," nothing was fake like when we lost the data we lost the data"
3939600,3943920," um yeah but we but we have definitely taken a"
3943920,3948080," i i just like yee-haw you know let's go you only live once"
3948080,3952480," approach to it um it's been a conscious decision"
3952480,3955440," and it's funny because i'll see a lot of criticism"
3955440,3961600," of our approach where people are like this is so stupid it's obviously"
3961600,3966480," they're only doing it because like they're you know they're just"
3966480,3970160," enthusiasts tinkering with this stuff and want to make a video about it"
3970160,3974320," and i'm like well is it stupid or is it the thing you said yeah"
3974320,3978240," stupid like a fox like that's what we that's what we do we just love this"
3978240,3980960," stuff and we're playing with it and yeah we don't know a lot today"
3980960,3986000," but we're gonna know more tomorrow actually jake and i are planning an"
3986000,3989440," update on how everything's running right now because there's been a ton of"
3989440,3991920," changes like you see the server graveyard over"
3991920,3995440," there right uh actually here dan can you show them can you show them the server"
3995440,4000880," graveyard uh there you go oh yeah yeah there's there's um"
4000880,4005440," there's more can you pan up or tilt up rather up up up up up up up"
4005440,4011280," there we go some more servers uh the server graveyard exists because"
4011280,4014400," we've done a lot of consolidation over the last little while yeah what we're"
4014400,4018000," planning to do then is a combination it's going to be two"
4018000,4021840," vlogs i think it's going to be like an update on how everything"
4021840,4025600," works with the three locations that we have now"
4025600,4030240," and uh data data backup and resiliency across those locations"
4030240,4034000," what we're planning for a really cool project that's coming up soon"
4034000,4039840," so we are moving one x server the primary editing NAS slash like main"
4039840,4045200," production NAS to a high availability um solution"
4045200,4050800," so it's going to be using four nodes in a single two-year rack yeah where you"
4050800,4057120," can lose any one node like gone lose and the whole thing just"
4057120,4060960," stays ticking which is which is pretty cool so we're going to talk about that"
4060960,4066080," and then as a follow up we're going to do a video where i switch jobs for a day"
4066080,4071120," the idea is that i work in logistics and we are going to take on the server"
4071120,4073520," graveyard oh we're going to take on some of the"
4073520,4077200," organization challenges we've had over at the new place"
4077200,4080640," i'm going to bring not just me but i'm going to recruit like jake"
4080640,4086240," and as many people will probably bring in dan uh dan by the way okay"
4086240,4089760," sure anyway um so we'll probably bring in dan"
4089760,4092800," and uh we'll have some fun we're just going to go through and like organize"
4092800,4095760," some stuff we haven't done any of that like classic"
4095760,4099040," vloggy style content in a long time so i think it's going to be fun"
4099040,4103280," yeah um on the subject back going back to us talking about how we do so many"
4103280,4107120," different things and it's all sort of broad and random"
4107120,4112240," uh this is a question over on twitch that one wolf asks sorry if this comes out"
4112240,4116720," as naive but i do genuinely wonder what does lmg do as a whole"
4116720,4120320," the company i know you're a tech company but what do you do"
4120320,4123760," oh besides making youtube videos reviewing products"
4123760,4128080," selling your merch but what else just like for example samsung they sell"
4128080,4132080," tech like smartphones etc but what is lmg's product thanks in"
4132080,4136160," advance our product is what you said well hold on"
4136160,4141440," yeah sort of i mean because we have we have a bit of a problem"
4141440,4145600," what what do we call ourselves we're a media company yeah"
4145600,4149920," sort of we're well okay so completely not at all we're new"
4149920,4154800," we look at it in a different sort of well okay we're"
4154800,4158960," it depends even youtube wasn't sure how to categorize us"
4158960,4166000," yeah like i have so go for it i have a representative from youtube"
4166000,4171520," who's a creator representative but it was apparently debated internally"
4171520,4175760," switching me over to more like a corporate representative"
4175760,4179520," so the kind of representative that would work with okay yeah because we're a big"
4179520,4183760," company like a media company yeah um and i was sitting here going"
4183760,4187040," no i'm pretty sure that i'm still"
4187040,4189920," involved enough on the content and being the"
4189920,4195200," personality on camera side of things that i am definitely still a youtuber"
4195200,4199520," i'm not like a like a five-minute crafts or like i agree with that i"
4199520,4202400," understand why they had the debate whatever else but i"
4202400,4207120," but i get it yeah because it makes sense because yeah even youtube wasn't sure"
4207120,4211600," like what the heck we were because i mean because it's not because it's also"
4211600,4215200," a lot of youtubers they would just talk to the youtuber"
4215200,4218640," whereas our poor our poor youtube rep who"
4218640,4224720," i i'm usually very nice too but sometimes i just i just get like"
4224720,4229200," really passionate about stuff sometimes and i love our youtube rep but"
4229200,4234080," i feel like she is a hard time processing my energy"
4234080,4237440," sometimes and so i think it i think it i think it's"
4237440,4240320," tough for i think it's tough for her sometimes"
4240320,4243600," and i feel especially bad for her because she's like"
4243600,4248160," nine contacts here depending on whether it's you know content related or"
4248160,4251280," merch related or editing related like whatever right"
4251280,4254880," so it's really tough and she's not really set up for that"
4254880,4258640," so so the problem that i was talking about which is not actually the same"
4258640,4262000," problems that you're talking about but is heavily related is we don't actually"
4262000,4265360," have an actual name because we are not"
4265360,4270320," lionis media group that is wrong"
4270320,4275600," uh no yeah i mean no you're no you're right"
4275600,4280480," oh yeah like yes you're right but no yeah yeah yeah"
4280480,4284480," i don't know what to call it i don't know either i i forget the umbrella"
4284480,4288400," company is called like bcltd it's a bunch of numbers and stuff"
4288400,4291680," 225 something like i i don't know evan named it"
4291680,4295920," before i told her hey we should probably give kind of distinctive sounding names"
4295920,4298960," to all the companies and she's like what's not distinctive about"
4298960,4305200," and like rattles off nine digits and i'm sitting here going woman"
4305200,4309280," i barely know my own phone number"
4309280,4317760," oh man uh yeah but i don't even know so it's a mix we're trying to do yeah"
4317760,4320800," infrastructure okay but that doesn't work either i don't get into that in a"
4320800,4323920," second but we're trying to do like infrastructure stuff here"
4323920,4327600," and and this isn't even something we're working on but just this is my best"
4327600,4333280," example for it yeah so if you're doing building access"
4333280,4338080," what is the domain for people to gain building access i don't know"
4338080,4342240," oh whatever it ends up being let's just say we name it after the parent"
4342240,4347920," company lmg but that's not right because what if you only work at creator"
4347920,4351280," warehouse you enter a building that is only for creator warehouse"
4351280,4356720," why are you putting that one in that's weird yeah it's like"
4357360,4363120," i don't know it's weird"
4363120,4368320," yeah i think we've just got to go and people are like oh you're like a"
4368320,4372480," tech lifestyle company i'm like yeah the like giant lab with a power supply"
4372480,4376640," tester that's taller than you are is tech lifestyle yeah not really no not"
4376640,4381120," really and then labs we made the we made the decision i think mostly because"
4381120,4383760," yvonne doesn't feel like admitting another company"
4383760,4387920," uh we made the decision to not spin labs off such as to a separate company"
4387920,4390400," that was under the umbrella but not everything else that was like this"
4390400,4394000," media group you start adding slashes so you were like oh it's just a combination"
4394000,4403440," with them okay so it's lmg cw lab fupa and then what if we add badminton"
4403440,4406560," and then what if we add something else yeah so like eventually it's just going to be"
4406560,4411120," like a bunch of random letters with slashes between it like that's"
4411120,4415680," let me talk about the badminton center because so this is more of a personal"
4415680,4420400," side project for me though i mean what isn't i guess at this point in time"
4420400,4424720," uh the so the badminton center we were trying to figure out how to handle the"
4424720,4427760," accounting please don't just put your name at the"
4427760,4431360," front of whatever the hell it is is i don't know no no we'll talk about that later"
4431360,4434320," in the show actually because i was going to solicit your advice"
4434320,4439760," or how to how to name the the badminton center so we'll talk about that later but"
4439760,4444000," um we were trying to figure out because if we're going to have a center we're"
4444000,4447520," going to need a pro shop and if we're going to have a pro shop"
4447520,4451600," and we already know everything we know about online commerce"
4451600,4455440," why don't we just have a webshop and if we're going to have a webshop"
4455440,4457760," well why don't we just ship to all the same"
4457760,4461840," regions we should review badminton equipment as and then we should add"
4461840,4467520," stuff in the lab to check like tensile strength of strings and"
4467520,4472800," durability of different rackets yes not that okay good but we were trying to"
4472800,4476400," figure out how to handle the if so if if creator warehouse"
4476400,4481040," just uses all of its knowledge and expertise to run the webshop sure just"
4481040,4486720," add another shop i sort right how does the accounting work for that"
4486720,4490880," i have no idea"
4490880,4493040," i don't know"
4496240,4501760," it's actually way more complicated than people probably think"
4501760,4504240," because you can't just like do stuff for free"
4504240,4507200," no and if it's a different company like"
4507200,4511840," that's not your job yeah so then you have to like you have to contract it"
4511840,4514880," but then when i say that you can't just do stuff for free"
4514880,4518800," i mean legally yeah you literally can't you can't"
4518800,4522720," yeah creator warehouse can't just do"
4522720,4528960," linus badminton coz accounting for it yeah that's not how that works yeah"
4528960,4532960," so they would have to build them but then hold on a second who owns the"
4532960,4537360," who holds the inventory who actually issues the p.o and if it's creator"
4537360,4541600," warehouse that holds the inventory then are they just an unnecessary"
4541600,4547200," middle entity between actual distributors and the pro shop which is going to"
4547200,4550000," operate physically and it's going to have to collect"
4550000,4554160," canadian currency you run could you run like a whereas creator warehouse"
4554160,4558560," only collects us currency right now in order to make it not a complete cluster"
4558560,4564400," f*ck it's so good so good you could maybe do i know"
4564400,4568320," back in the day geese squad used to operate out of"
4568320,4572800," best buy but was a separate company right so could it be like"
4572800,4577040," creator warehouse is pro shop and they like pay the badminton company rent"
4577040,4582160," i don't know is that easier is that good use of creator warehouses time"
4582160,4588240," so if linus the ceo creator warehouse comes in and is like hey i have like a"
4588240,4593120," little personal project that is never going to make any money"
4593120,4596160," um why don't you dedicate a bunch of time to that"
4596160,4600480," oh your kpi's that actually matter uh yeah you're still going to have to do"
4600480,4604560," those things anyway but i also do them like it doesn't make sense"
4604560,4608160," yeah you can't do that yeah so we're gonna have to figure out"
4608160,4614000," what that's gonna say yeah um very cool let's talk about the name"
4614000,4620400," yeah do you have any ideas uh yes okay sweet i"
4620400,4627360," asked chat gpt i said i'm probably pretty generic did you feed it like some"
4627360,4632480," yeah well what i did was i i fed it a couple i well i asked it"
4632480,4635600," what's a good name for a badminton racket club"
4635600,4639440," and then from there it gave me some ideas and i said i kind of like this one this"
4639440,4641840," one this one and this one can you give me some more suggestions like that"
4641840,4646000," okay good you and then i kind of went i don't like this one or this one"
4646000,4649520," negative props are very helpful these are kind of long can you give me"
4649520,4651520," stuff that's shorter and"
4651520,4659440," did you pace them no i'm not sure if you're gonna i'm not so so we actually kind of"
4659440,4663440," kind of settled on something i kind of like it but"
4663440,4667280," mate okay you know what i want to call it smash club"
4667280,4672320," oh no i love that okay i'm so down is that not taken already"
4672320,4675360," it might be we haven't done a trademark search or anything like that but i kind"
4675360,4680240," of want to call it smash club please let me okay please you don't have to"
4680240,4687040," yeah but please in the like waiting room yeah one of the couches rule number oh"
4687040,4692160," yes one of the couches we need to have a tv"
4692160,4698640," and just smash bros no other game so you went there with it yeah see no i get it"
4698640,4701680," i get it i get it no no i went i went like fight club"
4701680,4705680," oh yeah like rule number one is you do talk about smash club your word of"
4705680,4708400," mouth referrals mean a lot to us you know whatever else"
4708400,4712720," but where i was actually going with it is i think it's a really funny double on"
4712720,4717360," tandra i just think it's a good name to be as straight up i just think it's a"
4717360,4721920," good name so you still haven't gotten to like"
4721920,4725760," smash club that's where i thought luke was going with it"
4725760,4730960," in the lobby with the couch you know oh no no i black couch"
4730960,4735040," yeah what kind of couches this i'm with you guys i got all three of those okay"
4735040,4738640," all right i'm just trying to figure out how we can get the domain"
4738640,4743120," because i'm so down did you get the domain you know so how can you say this"
4743120,4746960," publicly without getting the domain"
4746960,4751120," brother smash brother"
4751120,4761680," can so no i want we should do this can oh i don't know if my it might not be"
4761680,4764480," possible anyway it says to brackets by day"
4764480,4769600," swingers club by night right so oh did i tell you my idea of putting"
4769600,4773200," black lights over some of the courts and doing like"
4773200,4778560," disco badminton or you know like like blacklight paint the tips of the"
4778560,4781920," the shuttles oh i don't think you'd have to they're white"
4781920,4785440," they might glow anyway yeah they'd be sweet oh you could definitely use like"
4785440,4789120," the plastic like the nylon shuttles those yellow ones would almost"
4789120,4794960," certainly flores whoa yeah yeah um so yeah i have a little bit more"
4794960,4800880," detail it is likely going to be uh fourteen courts"
4800880,4804560," so it's going to be pretty pretty awesome um"
4804560,4808720," we had uh we had an opportunity to partner with a local club that is"
4808720,4812560," going to run like training programs or that wants to run training programs we"
4812560,4815600," haven't locked down the deal a hundred percent yet but it looks really"
4815600,4819040," promising right now and so there'll be a partnership with them to get"
4819040,4822000," this thing off the ground i'm i'm actually very excited"
4822000,4825440," it's kind of my retirement dream to run a badminton center which isn't to say"
4825440,4830000," i'm retiring um but it'll be done boys it'll be there"
4830000,4834240," smash club i like smash club i actually really like"
4834240,4836960," that name i really wish you didn't say it on the show"
4836960,4839440," i don't know you never know maybe we'll maybe we'll get a deal"
4839440,4844240," because the truth is that i actually have other ideas that i lean towards more"
4844240,4847520," that i am not saying oh okay yeah that was more just like a"
4847520,4850720," joke one if we can get it i just like smash club because even if you"
4850720,4852960," don't look at it from the joking angles and this is"
4852960,4856000," these are always the best names in my opinion there's like a bunch of ways"
4856000,4859920," that it's funny but also a smash is like actually a"
4859920,4863440," a thing well i i also kind of wanted something that fit in with sort of the"
4863440,4867120," theme of all the local clubs so there's drive"
4867120,4871520," there's ace there's clear and there's smash and then and then yeah we'd be"
4871520,4874160," like smash yeah it's pretty sweet whatever yeah i think it's"
4874160,4878240," even i don't think it's even a bad name if you just look at purely seriously"
4878240,4881920," and then it's also funny what i don't like about it is that it's really not a"
4881920,4887440," great domain for a web store smash club.com like to go like shop it"
4887440,4891200," doesn't even it's not self-explanatory oh you don't want the.com the.com is"
4891200,4894480," really expensive oh is it yeah oh do you know"
4894480,4895200," 40 grand"
4895200,4902400," yeah that's not happening i think someone saw it cheaper somewhere else but it was"
4902400,4907520," like 28 grand like it's yeah yeah yeah there's other options for"
4907520,4913360," domains that like could work though yeah so i don't know"
4913360,4917760," yeah we're we're not doing that i you know another idea i had that i thought"
4917760,4920960," would be really funny and again this one is not real we're not"
4920960,4924480," actually going to do this but i was thinking like"
4924480,4928080," like like like what about this"
4929280,4935200," yeah i never know like i was but what i was what i had in mind was like um"
4935200,4938000," i do do do do do do do do do do do do do do"
4938000,4943520," racquet shuttle dot net or something oh because like it racquet shuttle and"
4943520,4947920," and net like it's like it's part of the equipment i don't know i"
4947920,4951280," i just want to have fun with it i just want it to be fun and"
4951280,4956160," the black lights would be so cool for land events"
4956160,4960640," if we did up if we did up the whole place with like uv lighting"
4960640,4965200," and just like it could be pretty sick at like midnight or something"
4965200,4968960," yeah just everything goes like black light for the rest of the night"
4968960,4973040," what's like a neon inspired land game there's got to be something i don't know"
4973040,4977360," i mean yeah hard to say halo starts at midnight"
4977360,4980640," even though it's it's not really i don't know not really but like"
4980640,4983600," there's some covenant stuff that's kind of like that but like halo starts at"
4983600,4987200," midnight and everyone knows because the like main lights go out black lights"
4987200,4990880," come on everyone jumps on halo se vocal servers like"
4990880,4994720," oh that's something we've got to figure out"
4994720,4998720," we need to have like a giant projector setup that's just like sort of"
4998720,5002160," permanently set up by the stage or something"
5002160,5004960," oh i hadn't really thought of that because the walls are going to have to be"
5004960,5008960," blue or green so that you have enough contrast for"
5008960,5011680," for the shuttle it's like for during the actual use the"
5011680,5016000," facilities actually you should paint them in like a blue and green"
5016000,5021040," like blue and green screen paint um yes and no"
5021040,5024560," it would not work properly yeah you want it to be a little more washed out"
5024560,5026720," than that okay it shouldn't be quite that vibrant"
5026720,5029920," it's a little hard on the nice yeah that's fair but we'll have to figure out"
5029920,5032880," something we'll have to figure out some way to do like a giant projector screen"
5032880,5036320," so we just be like yeah here's you know here's the"
5036320,5040480," directory that you definitely shouldn't go to to"
5040480,5045040," how did that get there not get any you know copies of games or whatever that"
5045040,5048240," doesn't happen at lands that's not a thing uh so you know"
5048240,5051440," put that up and then instructions or whatever else like"
5051440,5055440," halo come halo custom edition for example has this annoying bug where if you"
5055440,5059360," don't install this like weird obscure old windows patch"
5059360,5064000," the kill feed doesn't work yeah yeah and that sucks you want the kill feed and"
5064000,5067760," halo at a land that is not cool yeah you want to"
5067760,5070560," dunk on each other and then if we do any like little mini tournaments or whatever"
5070560,5073680," you want to be able to throw it up on the projector if you can"
5073680,5081040," hold on a second okay ah ah just like i'm full of ideas today"
5081040,5085840," what if we had like a main stage where all we have is keyboard mice and"
5085840,5092080," keyboards mice and monitors and optical display port and usb connections"
5092080,5096320," so that anyone with their rig to jack into your actual personal rig"
5096320,5102320," and they go play on the stage or like or we could or or alternately"
5102320,5107440," we could jack into 16 or however many like five by five or"
5107440,5111760," eight versus eight we could jack into them and we could display every one even"
5111760,5116320," need you could let people i think people hauling their keyboard"
5116320,5118880," mouse wouldn't be a problem people hauling their monitors is going to get a"
5118880,5122240," little ridiculous but if you if you if you let them bring their own keyboard"
5122240,5126560," or mouse yeah so just take your keyboard mouse whatever take seconds"
5126560,5129840," and then we have this setup that's mostly there and then you can crank it out up"
5129840,5132080," on stage if all we needed was the spectating"
5132080,5134880," then you could just probably do something over ndi"
5134880,5138560," and capture that way um and we could have definitely ways we could pull off of"
5138560,5141840," their systems if you wanted the people up on stage yeah but but"
5141840,5146000," if you wanted the teams like facing each other like at a real esports event"
5146000,5150640," even if it's just randoms right i think it'd be way more fun if you just"
5150640,5156960," had like a like a main stage you know match place and people would go up"
5156960,5161760," there so you like just start up yeah you know like it's it's too much fun you"
5161760,5165840," got you want that energy right so when i chatted do a proper land instead"
5165840,5169040," like quake land i've never done quake land personally"
5169040,5172640," what do you mean by proper land instead the whale land that we just did"
5172640,5177520," was exactly to a tee how i like wands to go"
5177520,5184080," yeah lands to go not wands um and i hope that they will stay similar to that"
5184080,5188960," a proper land is whatever you decide it is is whatever it's whatever is fun"
5188960,5192720," it's getting together with your homies and playing video games like the things"
5192720,5195920," that there's no such thing as a proper land the things that we're against is"
5195920,5198800," like non-participation people sitting around on like"
5198800,5203120," social media networks at a land like no man like let's play some"
5203120,5206400," vidya games play some games it's not about what you play all the time when"
5206400,5209280," you're at home yeah it's about showing up and having fun"
5209280,5212160," playing whatever participation is currently going on"
5212160,5215760," yeah we had the the like real mark of success"
5215760,5219280," of whale land to me was every time that we would do something like"
5219280,5223520," super random just the whole place was up doing oh yeah nobody was at the"
5223520,5227520," we did share curling yeah and like nobody was still playing games i want"
5227520,5231920," to say let's curl some chairs they're all like cheering to ridiculous degrees"
5231920,5235200," and stuff like that was great that was exactly what i'm looking for"
5235200,5242960," yeah 100 percent yeah all right is it time to react"
5242960,5248480," to star forage systems review of the ltt screwdriver i've seen it"
5248480,5252800," oh yep i didn't know we were supposed to not watch it"
5252800,5259840," okay well i guess um i guess i am watching it and"
5259840,5263760," okay sure time hey look at this they have a theater mode"
5263760,5265760," hey float plane should have something like that"
5265760,5268640," i mean if you just make the page bigger it just does it automatically we don't"
5268640,5272320," actually give you a choice you're just in theater mode yeah that's true that is"
5272320,5275280," actually a thing that has on the beta side on the beta side"
5275280,5283040," uh okay so is audio gonna work dan i do oh uh one moment please my uh yeah i"
5283040,5286560," know where it is i'll find every get past the odds you guys being able to"
5286560,5291360," hear this is a bit more complicated oh uh really it might work we'll see"
5291360,5296400," okay good luck everybody we good you're good to play it"
5296400,5302560," on the surface i understand i cannot hear it this is already freaking hilarious"
5302560,5305680," stuff oh you gotta do yourself three of these bad boys"
5305680,5310240," today and you've got uh okay i i will put on closed captions for now"
5310240,5315840," easy right except for a few small problems i mean i don't even need to hear what he's"
5315840,5319680," saying because it's obviously just"
5319680,5323760," there we go but the customers are a nightmare"
5323760,5328240," don't want updates on their order huh don't want it to last a long time"
5328240,5332240," tell me the demand of warranty all of which is why i'm extremely"
5332240,5339520," extremely strong can i say i love this guy right here"
5339520,5344560," not even trying to pretend that he's not having the time of his life right now"
5344560,5346800," hold on"
5346800,5353360," i can't think of it"
5353360,5357840," all of which is why i am extremely skeptical about the survival of ltt store"
5357840,5361520," dot com everything about it screams doomed to fail"
5361520,5365840," between everything about it seems doomed to fail"
5365840,5369120," like the owner being a small tech youtuber with less than 20 million"
5369120,5372000," subscribers the executive team including"
5372000,5376240," okay we can't all be unbox therapy okay some guy who keeps tweeting at us"
